,gamma_autocorrelation,ocean_heat_capacity[0],ocean_heat_capacity[1],ocean_heat_capacity[2],ocean_heat_transfer[0],ocean_heat_transfer[1],ocean_heat_transfer[2],deep_ocean_efficacy,sigma_eta,sigma_xi,forcing_4co2,iirf_0[CO2],iirf_uptake[CO2],iirf_temperature[CO2],iirf_airborne[CO2],erfari_radiative_efficiency[BC],erfari_radiative_efficiency[OC],erfari_radiative_efficiency[Sulfur],erfari_radiative_efficiency[NOx],erfari_radiative_efficiency[VOC],erfari_radiative_efficiency[NH3],erfari_radiative_efficiency[CH4],erfari_radiative_efficiency[N2O],erfari_radiative_efficiency[Equivalent effective stratospheric chlorine],aci_shape[Sulfur],aci_shape[BC],aci_shape[OC],aci_scale,ozone_radiative_efficiency[CH4],ozone_radiative_efficiency[N2O],ozone_radiative_efficiency[Equivalent effective stratospheric chlorine],ozone_radiative_efficiency[CO],ozone_radiative_efficiency[VOC],ozone_radiative_efficiency[NOx],forcing_scale[CH4],forcing_scale[N2O],forcing_scale[Stratospheric water vapour],forcing_scale[Land use],forcing_scale[Volcanic],forcing_scale[Solar],forcing_scale[Light absorbing particles on snow and ice],forcing_scale[Irrigation],forcing_scale[CO2],forcing_scale[CFC-11],forcing_scale[CFC-12],forcing_scale[CFC-113],forcing_scale[CFC-114],forcing_scale[CFC-115],forcing_scale[HCFC-22],forcing_scale[HCFC-141b],forcing_scale[HCFC-142b],forcing_scale[CCl4],forcing_scale[CHCl3],forcing_scale[CH2Cl2],forcing_scale[CH3Cl],forcing_scale[CH3CCl3],forcing_scale[CH3Br],forcing_scale[Halon-1211],forcing_scale[Halon-1301],forcing_scale[Halon-2402],forcing_scale[CF4],forcing_scale[C2F6],forcing_scale[C3F8],forcing_scale[c-C4F8],forcing_scale[C4F10],forcing_scale[C5F12],forcing_scale[C6F14],forcing_scale[C7F16],forcing_scale[C8F18],forcing_scale[NF3],forcing_scale[SF6],forcing_scale[SO2F2],forcing_scale[HFC-125],forcing_scale[HFC-134a],forcing_scale[HFC-143a],forcing_scale[HFC-152a],forcing_scale[HFC-227ea],forcing_scale[HFC-32],forcing_scale[HFC-365mfc],forcing_scale[HFC-4310mee],forcing_scale[HFC-23],forcing_scale[HFC-236fa],forcing_scale[HFC-245fa],baseline_concentration[CO2],seed,stochastic_run,use_seed
819239,9.479522229651344,2.0342893271570106,16.432315953356618,135.0018780724448,1.057536987866655,3.3495154256253103,0.8680322408835232,1.2255929339975902,0.8364804786662875,0.2970138202982699,8.308334720995845,28.96927119433314,0.0038654875465702,3.886909417227516,0.0005896219593771,0.0365470938857145,-0.0056949916647538,-0.003717776055648,-0.000118292236764,-2.8023115049116344e-05,-0.0005692440271355,-1.5839819561991738e-06,-2.583667081208597e-05,-8.497278243122512e-06,0.0319873558417078,1454.7589427762648,7.646351631545254e-25,-0.9983252216074052,0.0001618057879008,0.0013180399983665,-0.0001568549274826,0.0001479185780719,0.0005228675692838,0.0010262172513227,0.7439146518412469,0.7803534338926228,0.3097642817079138,0.7300661412937612,0.9464933056991622,0.9142073958091664,1.0362720029023955,1.2344921915119762,1.0292143925364492,0.9344958607320066,0.9344958607320066,0.9344958607320066,0.9344958607320066,0.9344958607320066,0.9344958607320066,0.9344958607320066,0.9344958607320066,0.9344958607320066,0.9344958607320066,0.9344958607320066,0.9344958607320066,0.9344958607320066,0.9344958607320066,0.9344958607320066,0.9344958607320066,0.9344958607320066,0.9344958607320066,0.9344958607320066,0.9344958607320066,0.9344958607320066,0.9344958607320066,0.9344958607320066,0.9344958607320066,0.9344958607320066,0.9344958607320066,0.9344958607320066,0.9344958607320066,0.9344958607320066,0.9344958607320066,0.9344958607320066,0.9344958607320066,0.9344958607320066,0.9344958607320066,0.9344958607320066,0.9344958607320066,0.9344958607320066,0.9344958607320066,0.9344958607320066,0.9344958607320066,279.3897076487379,328232124,True,True
819549,4.393654201123578,4.941807653417458,24.551748130658044,73.34032219168134,1.0445158671036232,2.8502680241832845,0.6956597329283274,1.1833504722614157,0.3911657844636848,0.5329602728378606,8.664022209836023,29.104683017654203,0.0041995531626854,4.622292868176708,-2.5459481102500748e-05,0.0243119900776522,-0.0028756103818065,-0.0039081901003775,-9.417855593973064e-05,2.360034326087383e-05,-0.000546865561763,-1.3942864148105855e-06,-3.98734872696836e-05,-8.08464024303779e-06,0.6761084168910043,1.080112384146527e-50,1.6724758596711382,-1.062665236564785,0.0003246821928159,0.0003616431543968,0.0001527833996526,-5.794301083803303e-05,0.0008365419478305,0.0022421222422682,1.0637208652635963,0.8551865039638555,0.7142865986353971,0.8215711558654174,0.5994032721512226,0.5478923580335054,0.239685345942015,1.600228653525806,1.0551417804345038,0.8791515335155524,0.8791515335155524,0.8791515335155524,0.8791515335155524,0.8791515335155524,0.8791515335155524,0.8791515335155524,0.8791515335155524,0.8791515335155524,0.8791515335155524,0.8791515335155524,0.8791515335155524,0.8791515335155524,0.8791515335155524,0.8791515335155524,0.8791515335155524,0.8791515335155524,0.8791515335155524,0.8791515335155524,0.8791515335155524,0.8791515335155524,0.8791515335155524,0.8791515335155524,0.8791515335155524,0.8791515335155524,0.8791515335155524,0.8791515335155524,0.8791515335155524,0.8791515335155524,0.8791515335155524,0.8791515335155524,0.8791515335155524,0.8791515335155524,0.8791515335155524,0.8791515335155524,0.8791515335155524,0.8791515335155524,0.8791515335155524,0.8791515335155524,0.8791515335155524,277.456555736728,328355814,True,True
821487,7.39783343481908,2.758065108340729,29.69525288470986,34.51133579269138,0.9216687826121772,2.2579569465147444,1.3623400091767706,1.3809466591704322,1.144856434375895,0.4474697162827446,7.308723873038289,29.24271532688974,0.0049892012307984,4.87187038070496,-0.0006142259057045,0.013783630910672,-0.0044011676524801,-0.0049221524543293,-9.222973480684956e-05,-2.00981481336826e-05,-0.0005539357923782,-2.698240771117496e-06,-1.5020137046588306e-05,-7.600410952621489e-06,0.0035895970920596,0.0060620698649464,0.0059233437672422,-1.947121265180048,0.0001615173252396,0.0006389032314863,-0.0001540490877882,1.5835014154106123e-05,0.0005681952886136,0.0009160701970425,0.6764311577856281,1.037975769239355,1.0220864310889757,1.3499034086199282,1.0098961130522075,1.1793874610282504,0.8024444632096777,0.7770990721832236,0.9578502529661522,0.9826252269017132,0.9826252269017132,0.9826252269017132,0.9826252269017132,0.9826252269017132,0.9826252269017132,0.9826252269017132,0.9826252269017132,0.9826252269017132,0.9826252269017132,0.9826252269017132,0.9826252269017132,0.9826252269017132,0.9826252269017132,0.9826252269017132,0.9826252269017132,0.9826252269017132,0.9826252269017132,0.9826252269017132,0.9826252269017132,0.9826252269017132,0.9826252269017132,0.9826252269017132,0.9826252269017132,0.9826252269017132,0.9826252269017132,0.9826252269017132,0.9826252269017132,0.9826252269017132,0.9826252269017132,0.9826252269017132,0.9826252269017132,0.9826252269017132,0.9826252269017132,0.9826252269017132,0.9826252269017132,0.9826252269017132,0.9826252269017132,0.9826252269017132,0.9826252269017132,275.464167357582,329129076,True,True
822713,15.316079483681696,2.8513754025109708,23.72400179444083,100.28851909597418,1.768534140610723,3.5547236908178403,0.0661293795982588,0.8255730034721107,1.7503086385513598,0.3494501421921454,7.822348050677155,34.97822261356608,-0.0017384836947789,-0.5367412455506932,0.0057850937802309,0.0252403271917585,-0.0020594877585533,-0.0049955996203573,-5.3259382290565455e-05,-1.5753939215873386e-05,-0.0005452613947533,-3.5251600990903013e-06,-5.623357039319924e-05,-7.3485725899658545e-06,0.009968746596906,0.0009951114453219,0.0472376833806343,-1.718669153628629,0.0002187113260973,0.0013376806689344,-0.0001125910131628,0.0001534947529318,0.0004398957935043,0.0016246745055319,1.1604384679710338,0.90811527061485,1.3471246496065368,1.12184628952836,1.01761054144048,0.8674602017730038,0.2423292022677824,2.2412037734152785,0.9959877516097771,1.0935915299599428,1.0935915299599428,1.0935915299599428,1.0935915299599428,1.0935915299599428,1.0935915299599428,1.0935915299599428,1.0935915299599428,1.0935915299599428,1.0935915299599428,1.0935915299599428,1.0935915299599428,1.0935915299599428,1.0935915299599428,1.0935915299599428,1.0935915299599428,1.0935915299599428,1.0935915299599428,1.0935915299599428,1.0935915299599428,1.0935915299599428,1.0935915299599428,1.0935915299599428,1.0935915299599428,1.0935915299599428,1.0935915299599428,1.0935915299599428,1.0935915299599428,1.0935915299599428,1.0935915299599428,1.0935915299599428,1.0935915299599428,1.0935915299599428,1.0935915299599428,1.0935915299599428,1.0935915299599428,1.0935915299599428,1.0935915299599428,1.0935915299599428,1.0935915299599428,277.5751303619027,329618250,True,True
824239,19.642254758443837,1.935786715460188,13.588154287540911,73.31417355662089,1.667828272773087,7.064740659034423,0.4846252541312412,1.6701294287174682,2.12967575791914,0.4143915638896647,9.559662466031494,25.312639633033054,0.0045068314511202,6.437156072090926,-0.0005462488006498,0.0275016108505155,-0.0070525140843271,-0.0025131479660426,-0.0001118226277705,-2.8681319443775707e-05,-0.0005738392792331,-2.6159420004806985e-06,-2.9941062216669208e-05,-7.546916483290175e-06,0.0017424639450588,7.875396516729233e-20,0.0022897684551826,0.1494587798351325,0.0002143770070897,0.0009580891563327,-0.0001272803192585,-4.998319853654729e-05,0.0005727942069556,0.0002575664231831,0.9497620375805156,0.9015698680214164,1.2315739519465818,0.7194911101294188,1.043135394623642,0.8987489921396341,1.2315383901935866,1.355263585671377,1.1200734549855809,0.929641811987834,0.929641811987834,0.929641811987834,0.929641811987834,0.929641811987834,0.929641811987834,0.929641811987834,0.929641811987834,0.929641811987834,0.929641811987834,0.929641811987834,0.929641811987834,0.929641811987834,0.929641811987834,0.929641811987834,0.929641811987834,0.929641811987834,0.929641811987834,0.929641811987834,0.929641811987834,0.929641811987834,0.929641811987834,0.929641811987834,0.929641811987834,0.929641811987834,0.929641811987834,0.929641811987834,0.929641811987834,0.929641811987834,0.929641811987834,0.929641811987834,0.929641811987834,0.929641811987834,0.929641811987834,0.929641811987834,0.929641811987834,0.929641811987834,0.929641811987834,0.929641811987834,0.929641811987834,275.31068961461114,330227124,True,True
826603,7.554808982775855,3.963121683379341,18.46544741085185,38.07727838220188,0.9151838981227952,1.933735000312586,0.4172666891232677,0.8898376913390705,0.6624741003012079,0.3951986849661822,7.621233903244353,32.73027118301485,0.0006918104191016,2.314194733225892,0.0032482743274772,0.0221237540453823,-0.0031884125451355,-0.0045953233022575,-7.436297398387474e-05,-2.5013924828285608e-06,-0.0006215773632949,-2.1630632473663314e-06,-4.110940104926008e-05,-7.18469237572687e-06,0.0093241503579597,1.9282289609377328,2.1380738989094808e-11,-1.3401797985230457,0.0002425043746399,0.0008923222513818,5.50492060225431e-05,6.104213836694965e-06,8.402281500093507e-05,0.0005930192001691,0.9966696913210724,1.1255469516205527,1.126778556133664,1.3334921601588403,0.9085631736431392,0.7850043225593444,0.3713410129870114,0.6829440660157269,0.9815792146150388,1.208598111812814,1.208598111812814,1.208598111812814,1.208598111812814,1.208598111812814,1.208598111812814,1.208598111812814,1.208598111812814,1.208598111812814,1.208598111812814,1.208598111812814,1.208598111812814,1.208598111812814,1.208598111812814,1.208598111812814,1.208598111812814,1.208598111812814,1.208598111812814,1.208598111812814,1.208598111812814,1.208598111812814,1.208598111812814,1.208598111812814,1.208598111812814,1.208598111812814,1.208598111812814,1.208598111812814,1.208598111812814,1.208598111812814,1.208598111812814,1.208598111812814,1.208598111812814,1.208598111812814,1.208598111812814,1.208598111812814,1.208598111812814,1.208598111812814,1.208598111812814,1.208598111812814,1.208598111812814,277.13741916364324,331170360,True,True
826766,3.054203580917341,3.3723244371103203,17.92485863424155,105.0478555136801,1.3233739328766467,3.5148606279045045,1.38701177061364,1.2373735533492969,0.370095099440655,0.1594949242067688,6.637046279124452,34.6206516870711,-0.00171633822375,-0.7870712743783913,0.0052563294390072,0.0393267447773369,-0.0091607768069332,-0.0047546787674986,-8.535540368651901e-05,-2.467736657379331e-05,-0.0005461693826137,-1.076899313260578e-06,-4.9677724546705286e-05,-8.408494087750353e-06,1.073295463156575e-06,4.1896690257177485e-75,4.115161246761945e-06,-3140.5160928757314,0.0002308345289332,0.0007977844834723,-0.0001189326874287,0.000242368593342,0.0007198178586766,0.0005859383421976,1.0529977118138116,0.909028571778732,1.446492435942199,1.127430268976864,0.913995427205918,0.759917866039599,0.6075475130312527,1.8078521167110455,0.909734305881142,0.814788568891783,0.814788568891783,0.814788568891783,0.814788568891783,0.814788568891783,0.814788568891783,0.814788568891783,0.814788568891783,0.814788568891783,0.814788568891783,0.814788568891783,0.814788568891783,0.814788568891783,0.814788568891783,0.814788568891783,0.814788568891783,0.814788568891783,0.814788568891783,0.814788568891783,0.814788568891783,0.814788568891783,0.814788568891783,0.814788568891783,0.814788568891783,0.814788568891783,0.814788568891783,0.814788568891783,0.814788568891783,0.814788568891783,0.814788568891783,0.814788568891783,0.814788568891783,0.814788568891783,0.814788568891783,0.814788568891783,0.814788568891783,0.814788568891783,0.814788568891783,0.814788568891783,0.814788568891783,280.12717710030927,331235397,True,True
830131,1.3702626419335353,3.9800124157542527,24.7291176502562,61.16827743712396,2.0500001337235005,2.046673468710899,0.9597343142381548,1.484165017836135,0.6424681866297236,0.2960232634824421,6.222800083251644,34.9442776724017,-0.0018140775144205,2.86606119980993,0.0039012373199208,0.0344012094911051,-0.0030860048591158,-0.0043710403433663,-7.142391298924333e-05,-3.1022346303976464e-05,-0.0005681638760026,-2.9578263905468776e-06,-7.28732421211853e-05,-7.845889087119643e-06,0.1878073300871474,3.253681050365681e-55,7.098431674686837,-0.7772110376589957,0.0002187067210198,0.0012783899847742,-9.774527501664416e-05,-0.000126505590758,0.0003246283070573,0.0009652122594623,0.7637796053966286,0.9657879658907486,-0.1638350732735767,0.747246275558958,1.107048806548193,0.9551603307109444,0.8768539991473183,0.5390911122141038,0.8782810433033619,1.271438761572183,1.271438761572183,1.271438761572183,1.271438761572183,1.271438761572183,1.271438761572183,1.271438761572183,1.271438761572183,1.271438761572183,1.271438761572183,1.271438761572183,1.271438761572183,1.271438761572183,1.271438761572183,1.271438761572183,1.271438761572183,1.271438761572183,1.271438761572183,1.271438761572183,1.271438761572183,1.271438761572183,1.271438761572183,1.271438761572183,1.271438761572183,1.271438761572183,1.271438761572183,1.271438761572183,1.271438761572183,1.271438761572183,1.271438761572183,1.271438761572183,1.271438761572183,1.271438761572183,1.271438761572183,1.271438761572183,1.271438761572183,1.271438761572183,1.271438761572183,1.271438761572183,1.271438761572183,274.7223114718835,332578032,True,True
831286,8.109991882143907,3.8917341274578536,14.26419262082474,134.3175579974321,0.9019363955086244,3.676546988719801,1.127773423905302,1.4092890688000923,1.5100490124919088,0.6685583172218728,7.743816168728644,35.135583724157804,-0.0027658809989925,1.4975900996596174,0.0049143200301026,0.0335037575380629,-0.0047922971672723,-0.0018009208996401,-0.0001059738991869,-3.240929836066401e-05,-0.000580209181434,-1.5489097226263906e-06,-6.200940032062925e-05,-9.882548162983134e-06,0.0247885982372811,8.548520229888131e-33,0.0019314373711849,-1.026025694046511,0.00021339957657,0.0010426426358782,-0.0001625830122672,0.0001115205209137,0.0004489549811657,0.0031002923340069,0.8577866635232893,0.8277237223837288,-0.3871289250637848,1.0565446944179924,1.1147720425029255,0.9287173180048036,0.5669429540862293,1.8487602266150085,0.9902148561051436,0.8755701247077414,0.8755701247077414,0.8755701247077414,0.8755701247077414,0.8755701247077414,0.8755701247077414,0.8755701247077414,0.8755701247077414,0.8755701247077414,0.8755701247077414,0.8755701247077414,0.8755701247077414,0.8755701247077414,0.8755701247077414,0.8755701247077414,0.8755701247077414,0.8755701247077414,0.8755701247077414,0.8755701247077414,0.8755701247077414,0.8755701247077414,0.8755701247077414,0.8755701247077414,0.8755701247077414,0.8755701247077414,0.8755701247077414,0.8755701247077414,0.8755701247077414,0.8755701247077414,0.8755701247077414,0.8755701247077414,0.8755701247077414,0.8755701247077414,0.8755701247077414,0.8755701247077414,0.8755701247077414,0.8755701247077414,0.8755701247077414,0.8755701247077414,0.8755701247077414,278.65506303984364,333038877,True,True
831398,3.4051544080578795,4.761720798894146,10.80118084849813,191.1605313250966,1.585021218741812,2.000587955541153,1.009432199620229,0.8816065497370413,0.4880440955905407,0.5432475247013988,9.414059098160664,28.27282216297248,0.0039572427373207,3.288493730978005,0.0026239950591358,0.0444609178001794,-0.0018791863278505,-0.0039008364237728,-6.755969125985376e-05,-3.704371295588024e-05,-0.0005510456527312,-9.591020361480366e-07,-8.910331728489893e-06,-7.85446143746096e-06,0.0017942802786982,0.1721988947342297,3.764980945540497e-17,-2.8025800821024074,0.0001971640937622,0.0013715266672635,-4.371046021640265e-05,0.0003053859734922,0.0003040726674447,0.0010650823386868,1.0169911126297595,0.9382389923962524,1.459338637112444,0.393643162144388,1.1901206102768596,0.888747928478949,0.5202762391001974,0.8190047771246802,1.109707434649923,0.9317934066287448,0.9317934066287448,0.9317934066287448,0.9317934066287448,0.9317934066287448,0.9317934066287448,0.9317934066287448,0.9317934066287448,0.9317934066287448,0.9317934066287448,0.9317934066287448,0.9317934066287448,0.9317934066287448,0.9317934066287448,0.9317934066287448,0.9317934066287448,0.9317934066287448,0.9317934066287448,0.9317934066287448,0.9317934066287448,0.9317934066287448,0.9317934066287448,0.9317934066287448,0.9317934066287448,0.9317934066287448,0.9317934066287448,0.9317934066287448,0.9317934066287448,0.9317934066287448,0.9317934066287448,0.9317934066287448,0.9317934066287448,0.9317934066287448,0.9317934066287448,0.9317934066287448,0.9317934066287448,0.9317934066287448,0.9317934066287448,0.9317934066287448,0.9317934066287448,277.9639183657312,333083565,True,True
832273,5.607058632107883,3.900627476726812,21.346998309887592,100.83708418109018,1.5395856488599735,1.9104143079877367,1.699645620837486,1.2589303144526125,0.6407982957536675,0.4221070927554909,6.922339325807296,25.99505276008945,0.0060646051368601,5.622241738791562,-0.0006648559085488,0.0234995717271465,-0.0057643665286157,-0.0026813007468437,-6.881719154991287e-05,3.58497825303298e-07,-0.0005299783646339,-4.0103760596197175e-06,-1.4433900842870178e-05,-7.562185663222803e-06,0.0050865554655964,1.0319216236028137e-13,0.0112361074833468,-1.021356325593077,0.0002497778646597,0.0018856104115499,-0.0001397943091833,8.395899003969097e-05,0.0003263193676807,-6.777864020008012e-06,0.8258437900287807,0.926793796852206,0.7634959369005634,1.2266217206585424,1.2268563313225385,1.2543594050874156,2.3039700810786807,1.6996892001341506,0.9307115146712368,0.995672482043599,0.995672482043599,0.995672482043599,0.995672482043599,0.995672482043599,0.995672482043599,0.995672482043599,0.995672482043599,0.995672482043599,0.995672482043599,0.995672482043599,0.995672482043599,0.995672482043599,0.995672482043599,0.995672482043599,0.995672482043599,0.995672482043599,0.995672482043599,0.995672482043599,0.995672482043599,0.995672482043599,0.995672482043599,0.995672482043599,0.995672482043599,0.995672482043599,0.995672482043599,0.995672482043599,0.995672482043599,0.995672482043599,0.995672482043599,0.995672482043599,0.995672482043599,0.995672482043599,0.995672482043599,0.995672482043599,0.995672482043599,0.995672482043599,0.995672482043599,0.995672482043599,0.995672482043599,278.3668744847046,333432690,True,True
832487,9.212190901491686,4.784897164756339,15.335885115279556,142.93012497177784,1.781511652626984,2.6030960909760266,1.206389261997185,0.9985429272469696,1.829956040595761,0.7727385591672347,7.471684364244682,34.877365444219734,-0.0009837592023751,0.8873001674718146,0.0037644681500728,0.020013466799717,-0.0045532597239028,-0.0012076653530415,-0.0001115455731822,-5.995806080921576e-06,-0.0006600655135342,-2.2605419302121958e-06,-2.4518530137822968e-05,-7.049051698951056e-06,0.0047089478171859,0.0013982274973292,0.1123483627346418,-2.172329776026097,0.0002757147825501,0.0015268798560821,3.1724885031858147e-05,-3.0269006327531893e-05,0.0005349852504777,0.0017190851818324,1.120366697734327,0.8327405120272998,0.741286823045753,1.284029662153941,0.913528610832884,0.8521682854264138,0.573548196028035,0.6440250453701295,0.9699925410907696,0.8846816418317204,0.8846816418317204,0.8846816418317204,0.8846816418317204,0.8846816418317204,0.8846816418317204,0.8846816418317204,0.8846816418317204,0.8846816418317204,0.8846816418317204,0.8846816418317204,0.8846816418317204,0.8846816418317204,0.8846816418317204,0.8846816418317204,0.8846816418317204,0.8846816418317204,0.8846816418317204,0.8846816418317204,0.8846816418317204,0.8846816418317204,0.8846816418317204,0.8846816418317204,0.8846816418317204,0.8846816418317204,0.8846816418317204,0.8846816418317204,0.8846816418317204,0.8846816418317204,0.8846816418317204,0.8846816418317204,0.8846816418317204,0.8846816418317204,0.8846816418317204,0.8846816418317204,0.8846816418317204,0.8846816418317204,0.8846816418317204,0.8846816418317204,0.8846816418317204,276.07629079228667,333518076,True,True
836400,5.724487379423534,4.703308649639543,5.897471153142191,126.89454218074876,1.199095083391972,4.602667591258682,1.5469681495826122,1.730849114336078,0.9927471728885172,0.638938074771707,10.003650914514129,27.680667549088174,0.0030275742460496,4.687644488635206,0.0011354892093591,0.0158155088221799,-0.0066434360901015,-0.0043336076981976,-8.24119721051507e-05,-3.449008294321281e-06,-0.0005749591621222,-4.271159575571468e-06,-2.7752778074052743e-05,-7.064810434264839e-06,0.2756815862414676,3.648418729144531e-52,0.1007205188411209,-0.2435577347729179,0.0002030933228946,0.000607378546071,-0.0001402272685559,5.696469709660744e-05,0.0004417774207334,0.0016449756401457,0.8725716014932456,0.9172484204958872,-0.0364524286836545,1.2854598870254694,0.9096088973166746,0.6601949540128044,2.4646353355567334,0.8598802523618103,1.1530237586645384,1.0974712211118651,1.0974712211118651,1.0974712211118651,1.0974712211118651,1.0974712211118651,1.0974712211118651,1.0974712211118651,1.0974712211118651,1.0974712211118651,1.0974712211118651,1.0974712211118651,1.0974712211118651,1.0974712211118651,1.0974712211118651,1.0974712211118651,1.0974712211118651,1.0974712211118651,1.0974712211118651,1.0974712211118651,1.0974712211118651,1.0974712211118651,1.0974712211118651,1.0974712211118651,1.0974712211118651,1.0974712211118651,1.0974712211118651,1.0974712211118651,1.0974712211118651,1.0974712211118651,1.0974712211118651,1.0974712211118651,1.0974712211118651,1.0974712211118651,1.0974712211118651,1.0974712211118651,1.0974712211118651,1.0974712211118651,1.0974712211118651,1.0974712211118651,1.0974712211118651,280.0302562663737,335079363,True,True
840151,8.311343944646392,5.578000396889593,15.39896557964929,34.422080154735326,1.4619737742043517,1.7871818796351349,1.7335120096152918,1.464583318173847,0.6408535434730772,0.6811952830582435,9.748109415268427,29.385048924117903,0.003102471522308,0.3546212477423346,0.0044923302775596,0.0324340953177971,-0.0066471420674301,-0.0030393588954584,-9.034258737666185e-05,-4.227282104728074e-05,-0.0006084781383705,-1.7204823920770071e-06,-3.658179985766044e-05,-8.109596239400866e-06,0.0676592308399226,3.8859833132707474e-51,2.777297168188779,-2.1761538188659046,0.0002401066952921,0.0007475316438488,-0.0001663187042182,6.324210934621286e-05,0.0004602639512161,0.0020161718220465,1.2334185872225694,0.9964598726585108,1.5577913863566888,1.2693792959154844,0.8712179786259983,1.161475490112275,1.6903765396360622,1.6885929126145085,1.134069089307466,0.8535212888512261,0.8535212888512261,0.8535212888512261,0.8535212888512261,0.8535212888512261,0.8535212888512261,0.8535212888512261,0.8535212888512261,0.8535212888512261,0.8535212888512261,0.8535212888512261,0.8535212888512261,0.8535212888512261,0.8535212888512261,0.8535212888512261,0.8535212888512261,0.8535212888512261,0.8535212888512261,0.8535212888512261,0.8535212888512261,0.8535212888512261,0.8535212888512261,0.8535212888512261,0.8535212888512261,0.8535212888512261,0.8535212888512261,0.8535212888512261,0.8535212888512261,0.8535212888512261,0.8535212888512261,0.8535212888512261,0.8535212888512261,0.8535212888512261,0.8535212888512261,0.8535212888512261,0.8535212888512261,0.8535212888512261,0.8535212888512261,0.8535212888512261,0.8535212888512261,278.0522776574284,336576012,True,True
842369,7.876015005105186,2.2687966773262085,32.191728584979074,70.39325843690219,1.7082827731805008,4.991064310008843,1.0472649612663658,1.1667119112470496,0.9291637425481328,0.5450171578335307,7.15719067584298,32.04272365823208,0.0019181856749253,0.1570524121385193,0.0034058473799496,0.0260156499991276,-0.0059780051162879,-0.0015309567474902,-7.888736507453662e-05,-1.939802150582477e-05,-0.0005869683006828,-2.6282903758186707e-06,-6.156091411323778e-05,-6.183103466094301e-06,0.0038841118105112,0.0015227455261726,1.680618106955999e-16,-2.4390829192802728,0.0002203433610158,0.000973280311673,-9.317505481387306e-05,2.4531071445644458e-08,0.0004295080301933,0.0017255614665078,1.0253804178276522,1.0450409443058069,0.3872821817228418,1.3253081352307146,1.0207655898910444,1.454417168685444,2.061860913834193,1.3178360121340975,0.9471936330920724,0.8965653555152651,0.8965653555152651,0.8965653555152651,0.8965653555152651,0.8965653555152651,0.8965653555152651,0.8965653555152651,0.8965653555152651,0.8965653555152651,0.8965653555152651,0.8965653555152651,0.8965653555152651,0.8965653555152651,0.8965653555152651,0.8965653555152651,0.8965653555152651,0.8965653555152651,0.8965653555152651,0.8965653555152651,0.8965653555152651,0.8965653555152651,0.8965653555152651,0.8965653555152651,0.8965653555152651,0.8965653555152651,0.8965653555152651,0.8965653555152651,0.8965653555152651,0.8965653555152651,0.8965653555152651,0.8965653555152651,0.8965653555152651,0.8965653555152651,0.8965653555152651,0.8965653555152651,0.8965653555152651,0.8965653555152651,0.8965653555152651,0.8965653555152651,0.8965653555152651,277.84898887692805,337460994,True,True
845172,6.569660220303541,3.776549648684168,18.96956783499536,169.88209965860818,2.5363997868256627,2.855936209649569,0.5323793031798982,0.7772762127845524,1.3211388430145297,0.6455940419631888,9.927458116615904,34.27058501532593,-0.0018548081535657,0.8045248523018352,0.0049777117046046,0.0324419949587955,-0.0024829195123665,-0.0036891356939578,-8.519687153665375e-05,-3.1200286761326564e-06,-0.0005586743207816,-2.310652144357217e-06,-6.413419199921421e-05,-8.538254595989e-06,0.0074614606480335,0.0105173990054671,0.0120881486542009,-1.0084593311591696,0.0002219797515908,0.0011181205184855,-6.639829425719517e-05,5.84570305677373e-05,0.0006404149160763,0.0004655586184693,0.9919504579875356,1.0338381423901155,1.1607029889344282,0.8551411971599817,0.8147315785958777,1.3448303027248527,0.6130343712318732,0.664289004968891,1.1466404275722135,0.8488845923367481,0.8488845923367481,0.8488845923367481,0.8488845923367481,0.8488845923367481,0.8488845923367481,0.8488845923367481,0.8488845923367481,0.8488845923367481,0.8488845923367481,0.8488845923367481,0.8488845923367481,0.8488845923367481,0.8488845923367481,0.8488845923367481,0.8488845923367481,0.8488845923367481,0.8488845923367481,0.8488845923367481,0.8488845923367481,0.8488845923367481,0.8488845923367481,0.8488845923367481,0.8488845923367481,0.8488845923367481,0.8488845923367481,0.8488845923367481,0.8488845923367481,0.8488845923367481,0.8488845923367481,0.8488845923367481,0.8488845923367481,0.8488845923367481,0.8488845923367481,0.8488845923367481,0.8488845923367481,0.8488845923367481,0.8488845923367481,0.8488845923367481,0.8488845923367481,278.7868142217912,338579391,True,True
